epoch,train_loss,val_loss,map_50,map_50_95,precision,recall,f1,lr,epoch_time_sec
17,0.41541901541176185,0.6001549037921168,0.2795947790145874,0.16213549673557281,0.7207249402999878,0.4339895248413086,0.5417565706926484,0.00017543061086735935,324.95231771469116
18,0.40878478192686296,0.5998119472587196,0.2768779397010803,0.15783433616161346,0.6648871302604675,0.46270543336868286,0.5456703026814397,0.0001724180889508255,325.7608506679535
19,0.40183907961852766,0.6058983311165859,0.2782425582408905,0.16107739508152008,0.6322039365768433,0.4684073328971863,0.5381172590038588,0.00016926073357419308,325.61953234672546
20,0.3926964204099918,0.6070133880542142,0.2777109146118164,0.1610969752073288,0.6730536222457886,0.45857736468315125,0.5454908180228264,0.0001659649032310014,328.3094334602356
21,0.386315077294599,0.5974490667564155,0.28243696689605713,0.1620081216096878,0.6713817119598389,0.45922237634658813,0.5453960557734614,0.000162537235284944,324.76127314567566
22,0.379414595193857,0.6079490305515971,0.2765362858772278,0.15915252268314362,0.6864069700241089,0.4404912292957306,0.536616795031832,0.0001589846326031011,322.6089849472046
23,0.371013534171288,0.6221119442777913,0.2752182185649872,0.15647444128990173,0.6532307863235474,0.49087953567504883,0.5605361981509042,0.00015531424965448422,328.1792571544647
24,0.36492492530232457,0.6331637922647225,0.2850310206413269,0.16538122296333313,0.6507975459098816,0.4821331799030304,0.5539104609551116,0.0001515334781018877,327.36348843574524
25,0.36073995912528156,0.6211934169060993,0.2705536186695099,0.15894730389118195,0.6003023982048035,0.4610026180744171,0.5215107305889853,0.00014764993191606338,322.67538142204285
26,0.35197750254268256,0.6535519601872367,0.2767384350299835,0.1616072803735733,0.6360857486724854,0.4885317087173462,0.5526289062077143,0.00014367143204219705,324.7533631324768
27,0.34639895626784695,0.6525053462407885,0.2802485525608063,0.16220201551914215,0.6246992349624634,0.489021897315979,0.5485962262531769,0.00013960599064956542,322.6721897125244
28,0.34140167672679805,0.6328807332872475,0.285728394985199,0.16631026566028595,0.6999413967132568,0.46221521496772766,0.5567641398669558,0.0001354617949960936,324.8678092956543
29,0.33413477002082415,0.6647391488952358,0.2787260115146637,0.162515327334404,0.6600093841552734,0.4706519842147827,0.5494743783470066,0.00013124719094030727,320.6476173400879
30,0.3284530951209799,0.6700911195608821,0.28030386567115784,0.1650058478116989,0.6186256408691406,0.49170514941215515,0.5479113356780613,0.00012697066613388415,324.18282318115234
31,0.3229505589556488,0.6859570967890051,0.2835301458835602,0.16572290658950806,0.6471948027610779,0.491085946559906,0.558435645181857,0.00012264083292865327,322.11496114730835
32,0.3179249759114201,0.6836508173142036,0.2820993959903717,0.16322672367095947,0.6560589075088501,0.48721587657928467,0.5591697117058625,0.00011826641103246434,322.90068221092224
33,0.3144820512851472,0.6713796997592397,0.28902119398117065,0.1673208475112915,0.6601157188415527,0.4974328577518463,0.5673424944923221,0.00011385620994885671,323.5400846004486
34,0.3069513930267987,0.6940470220398729,0.28056782484054565,0.16518272459506989,0.6830784678459167,0.48752546310424805,0.5689680985486082,0.00010941911123589162,323.68734216690063
35,0.3019507244247736,0.7057585052765198,0.2839405834674835,0.16505981981754303,0.643304705619812,0.48737066984176636,0.5545850773698788,0.00010496405061987623,325.18067240715027
36,0.2967796894239333,0.7118954902147725,0.2846403121948242,0.16295553743839264,0.6458627581596375,0.4958074390888214,0.5609738449821042,0.00010049999999999999,320.3463201522827
37,0.2933566751112823,0.7037298503148295,0.28156793117523193,0.16307276487350464,0.6378585696220398,0.49338218569755554,0.556394478834221,9.603594938012376e-05,324.38556385040283
38,0.2868491114429181,0.7346689418284562,0.2911088168621063,0.16856402158737183,0.6585146188735962,0.5092236399650574,0.574325982136632,9.158088876410836e-05,322.03348112106323
